timestamp,aqi,us_aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,source,aqi_raw,hour,day_of_week,month,is_weekend,aqi_lag_1,aqi_lag_24,aqi_lag_48,aqi_lag_72,aqi_rolling_24,pm25_rolling_24,pm10_rolling_24,co_rolling_24,aqi_change_rate
2025-01-17 04:00:00,247.1,247.1,1455.31,0.0,27.42,85.12,36.24,172.02,230.95,14.19,openweather,5.0,4,4,1,0,251.1,237.7,203.9,175.2,342.4666666666667,281.08125,359.8575,3727.8345833333333,-0.01592990840302666
2025-01-17 05:00:00,243.0,243.0,1388.55,0.0,25.7,86.55,38.15,167.84,224.79,14.31,openweather,5.0,5,4,1,0,247.1,248.6,203.8,174.9,342.23333333333335,280.8433333333333,359.4591666666667,3706.6949999999997,-0.01659247268312425
2025-01-17 06:00:00,235.6,235.6,1361.85,0.0,25.36,87.26,36.72,160.37,213.36,14.95,openweather,5.0,6,4,1,0,243.0,261.5,203.8,175.9,341.15416666666664,279.75166666666667,357.9745833333334,3679.992083333333,-0.030452674897119336
2025-01-17 07:00:00,239.8,239.8,1602.17,0.0,33.24,85.83,32.42,164.62,216.69,19.25,openweather,5.0,7,4,1,0,235.6,288.1,214.0,182.3,339.1416666666667,277.71958333333333,355.35625,3645.5008333333335,0.017826825127334578
2025-01-17 08:00:00,275.1,275.1,2403.26,0.06,63.06,65.09,32.9,200.23,257.3,30.4,openweather,5.0,8,4,1,0,239.8,356.6,254.0,207.6,335.74583333333334,274.33,351.1425,3592.095,0.14720600500417014
2025-01-17 09:00:00,296.6,296.6,3044.13,5.48,87.05,47.92,35.76,221.99,284.42,36.48,openweather,5.0,9,4,1,0,275.1,423.0,282.7,230.8,330.4791666666667,269.09083333333336,344.7204166666667,3498.635,0.07815339876408589
2025-01-17 10:00:00,284.5,284.5,2964.02,14.08,78.83,58.65,36.72,209.75,273.11,36.48,openweather,5.0,10,4,1,0,296.6,464.8,288.8,236.7,322.96666666666664,261.585,335.70208333333335,3359.5575000000003,-0.04079568442346604
2025-01-17 11:00:00,250.4,250.4,2429.96,11.73,60.32,85.83,36.72,175.34,236.13,31.41,openweather,5.0,11,4,1,0,284.5,491.8,286.3,236.3,312.9083333333333,251.51041666666666,323.96875,3191.5516666666663,-0.1198594024604569
2025-01-17 12:00:00,162.7,162.7,1001.36,3.69,23.31,123.02,27.66,72.26,118.49,11.53,openweather,4.0,12,4,1,0,250.4,417.5,201.2,206.7,302.29166666666663,240.26416666666668,311.15500000000003,3041.9041666666667,-0.3502396166134186
2025-01-17 13:00:00,121.2,121.2,727.65,2.65,16.96,131.61,27.18,43.69,80.85,7.73,openweather,3.0,13,4,1,0,162.7,425.4,187.5,194.7,289.6166666666667,227.49708333333334,296.46166666666664,2898.654166666667,-0.2550706822372464
2025-01-17 14:00:00,103.7,103.7,674.25,2.51,16.62,133.04,27.18,36.59,70.72,6.65,openweather,3.0,14,4,1,0,121.2,428.8,186.5,192.1,276.0708333333333,214.28833333333333,281.12083333333334,2768.755833333333,-0.14438943894389433
2025-01-17 15:00:00,101.4,101.4,680.92,2.43,17.65,133.04,26.46,35.66,69.16,6.46,openweather,3.0,15,4,1,0,103.7,366.7,176.1,185.6,265.01666666666665,203.61791666666667,268.61875000000003,2681.415,-0.022179363548698094
2025-01-17 16:00:00,106.9,106.9,714.3,2.24,20.22,130.18,27.66,37.89,73.12,6.84,openweather,3.0,16,4,1,0,101.4,282.2,161.0,175.8,257.71250000000003,196.55416666666667,260.34375,2636.6320833333334,0.05424063116370803
2025-01-17 17:00:00,112.1,112.1,767.71,1.54,23.99,123.02,28.61,40.0,77.73,7.16,openweather,3.0,17,4,1,0,106.9,223.5,152.6,164.9,253.07083333333333,192.04666666666665,255.05458333333334,2617.9958333333334,0.04864359214218883
2025-01-17 18:00:00,118.6,118.6,854.49,0.34,29.82,111.58,27.42,42.66,82.2,7.98,openweather,3.0,18,4,1,0,112.1,204.2,165.0,165.8,249.5041666666667,188.45916666666668,250.84541666666667,2600.19375,0.0579839429081177
2025-01-17 19:00:00,129.7,129.7,921.25,0.0,30.16,104.43,25.03,47.15,89.89,9.12,openweather,3.0,19,4,1,0,118.6,212.2,190.5,177.5,246.0666666666667,184.7245833333333,246.49291666666667,2565.14625,0.09359190556492414
2025-01-17 20:00:00,145.9,145.9,921.25,0.0,26.39,105.86,23.6,53.72,101.0,10.51,openweather,4.0,20,4,1,0,129.7,232.0,223.1,193.7,242.47916666666666,180.42999999999998,241.5254166666667,2514.5220833333333,0.12490362374710884
2025-01-17 21:00:00,162.6,162.6,1148.22,0.0,31.19,98.71,27.66,72.0,129.06,15.58,openweather,4.0,21,4,1,0,145.9,272.6,284.5,237.1,237.89583333333334,175.18875,235.6491666666667,2446.6520833333334,0.11446196024674427
2025-01-17 22:00:00,173.2,173.2,1255.04,0.0,31.19,95.84,27.89,87.16,152.6,18.24,openweather,5.0,22,4,1,0,162.6,399.0,419.9,326.8,228.48749999999998,165.30375,224.89833333333334,2287.5475,0.06519065190651907
2025-01-17 23:00:00,180.4,180.4,1308.44,0.0,29.82,92.98,25.51,97.49,166.66,19.0,openweather,5.0,23,4,1,0,173.2,500.0,500.0,424.5,215.17083333333335,145.06708333333333,202.54,1945.9729166666668,0.04157043879907629
2025-01-18 00:00:00,179.4,179.4,1214.98,0.0,26.73,94.41,22.41,96.04,163.82,16.21,openweather,5.0,0,5,1,1,180.4,500.0,491.6,403.2,201.8125,124.295,178.91916666666668,1600.5041666666666,-0.005543237250554278
2025-01-18 01:00:00,169.3,169.3,921.25,0.0,18.51,101.57,18.36,81.6,141.58,10.13,openweather,5.0,1,5,1,1,179.4,432.3,379.2,303.9,190.85416666666666,112.81625000000001,165.64916666666667,1416.3654166666665,-0.05629877369007796
2025-01-18 02:00:00,164.6,164.6,720.98,0.0,10.71,111.58,14.66,74.89,130.38,6.9,openweather,4.0,2,5,1,1,169.3,290.2,287.0,232.9,185.6208333333333,106.95833333333333,159.17249999999999,1338.4820833333335,-0.027761370348493908
2025-01-18 03:00:00,168.2,168.2,680.92,0.0,8.31,118.73,14.07,80.05,137.17,6.14,openweather,5.0,3,5,1,1,164.6,251.1,241.7,208.1,182.16666666666666,102.95875000000001,155.04916666666668,1298.4275,0.021871202916160293
2025-01-18 04:00:00,174.0,174.0,694.27,0.0,8.05,120.16,15.02,88.32,146.67,6.02,openweather,5.0,4,5,1,1,168.2,247.1,237.7,203.9,179.12083333333337,99.47125000000001,151.5375,1266.7175,0.034482758620689724
2025-01-18 05:00:00,178.1,178.1,707.63,0.0,8.31,120.16,16.21,94.2,150.52,5.83,openweather,5.0,5,5,1,1,174.0,243.0,248.6,203.8,176.41666666666666,96.40291666666667,148.44291666666666,1238.3458333333335,0.023563218390804552
2025-01-18 06:00:00,179.9,179.9,727.65,0.0,9.25,118.73,17.4,96.74,149.56,5.89,openweather,5.0,6,5,1,1,178.1,235.6,261.5,203.8,174.09583333333333,93.75166666666667,145.78458333333333,1211.9208333333333,0.010106681639528325
2025-01-18 07:00:00,182.3,182.3,827.79,0.0,13.02,113.01,18.6,100.14,151.56,7.54,openweather,5.0,7,5,1,1,179.9,239.8,288.1,214.0,171.70000000000002,91.065,143.07083333333333,1179.655,0.013340744858254538
2025-01-18 08:00:00,189.1,189.1,1108.17,0.01,23.99,100.14,20.98,109.84,162.95,11.91,openweather,5.0,8,5,1,1,182.3,275.1,356.6,254.0,168.11666666666665,87.29875,139.13958333333332,1125.6929166666666,0.037301151947339406
2025-01-18 09:00:00,192.3,192.3,1335.14,1.08,34.96,90.12,22.65,114.47,170.49,14.69,openweather,5.0,9,5,1,1,189.1,296.6,423.0,282.7,163.77083333333334,82.81875000000001,134.3925,1054.4850000000001,0.01692226335272351
2025-01-18 10:00:00,190.8,190.8,1348.5,3.41,33.24,94.41,23.84,112.25,168.97,14.82,openweather,5.0,10,5,1,1,192.3,284.5,464.8,288.8,159.86666666666665,78.75625000000001,130.0533333333333,987.1716666666667,-0.007800312012480548
2025-01-18 11:00:00,188.9,188.9,1241.68,3.86,27.42,108.72,25.27,109.57,166.29,14.31,openweather,5.0,11,5,1,1,190.8,250.4,491.8,286.3,157.30416666666665,76.01583333333333,127.14333333333332,937.66,-0.009958071278825975
2025-01-18 12:00:00,178.0,178.0,988.01,2.79,19.71,128.75,23.6,93.95,140.77,10.39,openweather,5.0,12,5,1,1,188.9,162.7,417.5,201.2,157.94166666666666,76.91958333333334,128.0716666666667,937.1037500000001,-0.057702488088935966
2025-01-18 13:00:00,169.6,169.6,867.84,2.35,17.14,141.62,25.27,82.04,120.25,8.61,openweather,5.0,13,5,1,1,178.0,121.2,425.4,187.5,159.95833333333334,78.5175,129.71333333333334,942.945,-0.04719101123595504
2025-01-18 14:00:00,167.7,167.7,847.82,2.26,17.99,145.91,29.56,79.33,115.79,8.23,openweather,5.0,14,5,1,1,169.6,103.7,428.8,186.5,162.625,80.29833333333333,131.59125,950.1770833333334,-0.011202830188679291
2025-01-18 15:00:00,169.9,169.9,934.6,2.57,22.96,144.48,33.86,82.47,119.4,8.87,openweather,5.0,15,5,1,1,167.7,101.4,366.7,176.1,165.47916666666666,82.24875,133.68458333333334,960.7470833333333,0.013118664281455139
2025-01-18 16:00:00,176.3,176.3,1148.22,2.93,33.24,137.33,40.53,91.62,131.0,11.27,openweather,5.0,16,5,1,1,169.9,106.9,282.2,161.0,168.37083333333334,84.4875,136.09625,978.8270833333332,0.03766921718658045
2025-01-18 17:00:00,178.9,178.9,1335.14,2.21,46.61,120.16,48.16,95.37,136.25,13.3,openweather,5.0,17,5,1,1,176.3,112.1,223.5,152.6,171.15416666666667,86.79458333333334,138.53458333333333,1002.4699999999999,0.014747589336358446
2025-01-18 18:00:00,181.4,181.4,1588.82,0.45,63.06,95.84,56.27,98.81,141.21,15.45,openweather,5.0,18,5,1,1,178.9,118.6,204.2,165.0,173.77083333333334,89.13416666666667,140.9933333333333,1033.0670833333334,0.013974287311347089
2025-01-18 19:00:00,186.2,186.2,1842.5,0.0,70.6,76.53,56.74,105.77,150.26,17.48,openweather,5.0,19,5,1,1,181.4,129.7,212.2,190.5,176.125,91.57666666666667,143.50875,1071.4525,0.026460859977949225
2025-01-18 20:00:00,192.0,192.0,1842.5,0.0,62.38,73.67,44.82,113.94,161.69,19.76,openweather,5.0,20,5,1,1,186.2,145.9,232.0,223.1,178.04583333333335,94.08583333333335,146.0375,1109.8379166666666,0.031149301825993625
2025-01-18 21:00:00,198.4,198.4,1762.39,0.0,52.09,77.96,33.86,123.12,176.23,22.04,openweather,5.0,21,5,1,1,192.0,162.6,272.6,284.5,179.5375,96.21583333333335,148.00291666666666,1135.4283333333335,0.03333333333333344
2025-01-18 22:00:00,202.6,202.6,1708.98,0.0,44.55,80.11,27.89,127.12,181.17,23.05,openweather,5.0,22,5,1,1,198.4,173.2,399.0,419.9,180.76250000000002,97.88083333333333,149.19333333333333,1154.3425,0.02116935483870952
2025-01-18 23:00:00,204.9,204.9,1642.23,0.0,38.39,81.54,25.03,129.46,180.71,22.8,openweather,5.0,23,5,1,1,202.6,180.4,500.0,500.0,181.78333333333333,99.21291666666667,149.77874999999997,1168.2504166666668,0.011352418558736588
2025-01-19 00:00:00,203.5,203.5,1548.77,0.0,34.62,81.54,21.7,128.06,175.35,20.52,openweather,5.0,0,6,1,1,204.9,179.4,500.0,491.6,182.7875,100.54708333333333,150.2591666666667,1182.1583333333333,-0.00683260126891172
2025-01-19 01:00:00,195.6,195.6,1361.85,0.0,29.47,83.68,18.12,119.18,160.19,15.58,openweather,5.0,1,6,1,1,203.5,169.3,432.3,379.2,183.88333333333335,102.11291666666666,151.03458333333333,1200.5166666666667,-0.0388206388206388
2025-01-19 02:00:00,191.5,191.5,1174.93,0.0,22.62,87.98,15.5,113.24,149.13,12.92,openweather,5.0,2,6,1,1,195.6,164.6,290.2,287.0,185.0041666666667,103.71083333333333,151.81583333333333,1219.4312499999999,-0.020961145194274056
